sukunimi;etunimi;id;vaalipiiri;puolue;IP;KD;KESK;KOK;KTP;M11;PIR;PS;PSYL;RKP;SDP;SKP;STP;VAS;VIHR;puolue.e;correct
Vuorio;Joel;4688;03 Varsinais-Suomi;SKP;0.205210432801759;0.000269100442204913;0.00214120993209171;5.49913981595546e-06;0.00190412692306112;0.000368366092461374;0.000406357268058013;0.00154703574858803;0.00105781304319758;5.67476960372475e-05;0.00720933911198087;0.365633732749936;0.0117315806728264;0.392903212484693;0.00955544589328876;vas;0
Vuorjoki;Anna;5043;01 Helsinki;VAS;0.00276296145132727;0.0632337725835923;0.0896164952908778;0.000548960560588347;0.00572357509323217;0.000462195065374505;0.00270350204132518;0.000625937977878157;0.00962332039664043;0.100683772895639;0.0815177317231756;0.0334611829832864;0.00645015208828066;0.433954666157308;0.168631773691474;vas;1
Vuornos;Henrik Jeremias;4823;02 Uusimaa;KOK;9.69398963027036e-06;0.00125892139184565;0.0039730978399754;0.77560289706369;0.000495202364852783;0.000157489794700864;0.0617878068497156;0.000288372490165898;0.00227934798690644;0.0940107286721055;0.000315477488712393;3.7673060756796e-05;0.000378889079817026;1.21606894252803e-05;0.0593922412377004;kok;1
Vähäkainu;Johanna;4801;04 Satakunta;KD;0.00307240084649792;0.600538872919149;0.0256074722430021;0.00566580937774676;0.000804913771309058;0.0317658064532947;0.000365115698083247;0.327016719680073;0.00204181483092682;0.000197607448971189;0.00148769875820372;0.00021169484541309;0.000916609023717545;0.000278621550541536;2.88425530710281e-05;kd;1
Vähämäki;Ville;5856;12 Oulu;PS;0.0502976647984015;0.00565904818736928;0.514979610480934;0.0191724232107672;0.00407382139511565;0.063469085135837;0.00913857762333106;0.302303068231718;0.00777094475254341;0.000613413111502835;0.00488746299294461;0.000970025866861651;0.00894807550595793;0.00231387235622151;0.00540290635049496;kesk;0
Väisänen;Hannu;6237;08 Kaakkois-Suomi;SKP;0.204994019346128;0.000187481335766214;0.00232224620591432;2.93416570061178e-06;0.00168227965858118;0.00026233811809033;0.00101452047839258;0.00245871032206679;0.000785730464131804;1.2728063498804e-05;0.00920427078569141;0.272549497913285;0.0102994525907049;0.488492258317083;0.00573153223496422;vas;0
Väisänen;Juha-Pekka;4145;01 Helsinki;SKP;0.0294776083804313;8.24074829570412e-05;0.000900900445822965;1.33477637706163e-06;0.00114761561271819;0.000114989225873078;0.000174586642603532;3.11877887010309e-05;0.000446213151073805;0.00125532555944381;0.00264657562199528;0.835047306727257;0.00705072864215354;0.119143665272793;0.00247955466979983;skp;1
Väli-Klemelä;Jari;6119;12 Oulu;M11;0.462663591950523;0.00135830980984074;0.027144948013302;0.000202626146810767;0.0033939071393288;0.218262880620343;0.0308946096441496;0.220574356183944;0.0030158288493062;1.76536742499316e-05;0.000410375901081209;0.0106312791554641;0.0190178189416519;0.000652844517576074;0.00175896945242898;ip;0
Välimäki;Erno;4293;04 Satakunta;VAS;0.0805401211279655;0.000806319181627253;0.0167629197870782;0.000274843878695116;0.00488794487244146;0.0401816434337406;0.0416307464886265;0.240683986632681;0.0071557112301953;0.000242673088604177;0.0628337326262697;0.00805922106193227;0.00807205023582625;0.48673501693789;0.00113306941642637;vas;1
Välimäki;Mia;5307;02 Uusimaa;KOK;1.74269526790573e-05;0.00199090122109026;0.0337185856349141;0.747487231733816;0.000697390755661913;0.000383180022405753;0.00966264674960411;0.000994983373945378;0.00432683779580791;0.183740506929266;0.000895820709209924;2.7239389922284e-05;0.000558832653186456;8.47907341465698e-05;0.0154136253443439;kok;1
Välttilä;Mikko;5018;03 Varsinais-Suomi;VIHR;1.65567590009346e-05;0.00234603101489584;0.0115548766669406;0.0383002496287967;0.00059822409746454;5.68267527345249e-05;0.00750596214880621;0.000131017214182612;0.00242280055892258;0.447791246579298;0.00325174496593106;0.000314635494980983;0.000323223720433242;0.000337698927062853;0.485048905470549;vihr;1
Värmälä;Johanna;4879;02 Uusimaa;SDP;0.000269799989822952;0.0166216452158027;0.0128066139612397;0.00137031341410903;0.00192962530447747;0.00596786934509376;0.000206368705628467;0.00658235612638602;0.00430056655874009;0.00355946781389121;0.925407776542769;0.00271594672291185;0.00457843612770845;0.0126833118649413;0.000999902306478434;sdp;1
Värne;Eena;4722;02 Uusimaa;PIR;3.49344441339696e-05;0.000555985295445855;0.00121027066368617;0.159516551885518;0.00103450898690278;0.000243050087964322;0.623852378959264;0.000353926374402175;0.00330157496846465;0.0851500623654998;0.000606655232251674;0.000204413125039968;0.000767639250887407;0.000159564171374085;0.123008484189166;pir;1
Väyrynen;Mika;4439;08 Kaakkois-Suomi;PIR;0.000806273511808409;0.00167298443620167;0.00208163740366136;0.176048180695742;0.00352978062823923;0.00132009814697142;0.180275486880244;0.0111925253674256;0.0156698028260585;0.0162986732860655;0.0100077213634187;0.0013454597599909;0.00178869717295684;0.000920147200336977;0.577042531320878;vihr;0
Väyrynen;Paavo;6138;13 Lappi;KESK;0.34358910665437;0.044856113120165;0.475318881503306;0.0010130952332707;0.00584046558808513;0.0107854403631822;0.000452128233868753;0.0592948749783408;0.00407382997461214;0.000234375043342674;0.000656916072106193;0.0118934851551682;0.0362955353570488;0.0037515068958353;0.00194424582729842;kesk;1
Väyrynen;Ritva;5709;09 Savo-Karjalan vaalipiiri;VAS;0.00446856256569472;0.004468360636883;0.0714449327006586;0.000406635546511725;0.00650222130971156;0.000230920236954453;0.00274963321183118;0.00117903028586468;0.00842738947764359;0.0337803261329113;0.145622071350198;0.034420433307857;0.0146166266823212;0.550671532305478;0.121011324249481;vas;1
Väänänen;Leena;4780;12 Oulu;KOK;4.80145027436968e-05;0.00191624815065674;0.0453933161883534;0.713119743805736;0.00258322388302001;0.000834102170872635;0.00655277894280756;0.0226908148721841;0.0134824952143324;0.0686472343216126;0.121594500192397;0.000241215119962568;0.00244411098777317;0.000140736030471289;0.000311465617077086;kok;1
Väätäinen;Tuula;4450;09 Savo-Karjalan vaalipiiri;SDP;3.95393418364925e-05;0.00598379858103136;0.00305443153874331;0.000173474122459951;0.000888419020100386;5.66523613805904e-05;1.53924101667341e-05;0.000477477037599025;0.00170042361602187;0.00146097977793099;0.964735877729458;0.00237118806713585;0.0024547127228766;0.0161530428366317;0.000434590836626779;sdp;1
Wahrman;Kalevi;5118;02 Uusimaa;STP;0.0297365894496075;0.00479799586377046;0.00240068579572738;3.52701183070545e-05;0.00458969864726777;0.000503968811227643;0.000845574029053615;0.000475243195813596;0.00213010956635204;0.00410992975297643;0.167016787114644;0.570288929953278;0.0295048732206741;0.183431996131263;0.000132348350038262;skp;0
Walker;Ilmari;5020;10 Vaasa;VAS;0.00110569965564933;0.000682573506547303;0.00262176386190115;9.51117108854506e-05;0.00170038298419195;6.11689470883033e-05;0.00326388485463561;0.000164018135426319;0.00219995253707526;0.00776319891502787;0.0696600354040409;0.0327078751246411;0.00391854537948843;0.680275991072899;0.193779797910502;vas;1
Wallenius;Anni;6227;01 Helsinki;SKP;0.0668045694993497;4.62989085445608e-05;0.00303578228763325;3.30027846056889e-05;0.00541900511724343;0.000725956469146388;0.135343526654734;0.000572281084078822;0.00283394754566334;0.00327788147899862;0.016691711899163;0.202083176856644;0.0271372083345119;0.395020091133556;0.140975559946127;vas;0
Wallenius;Jarkko;5894;02 Uusimaa;PS;0.0654966334263982;0.00335503062860149;0.738455595970973;0.00135224622139609;0.00196034223977644;0.00787414408353983;0.0129121488719538;0.156615505042856;0.00381903987405869;4.18356473514849e-05;0.000183270506938382;0.00085132114329177;0.00623860085479056;0.000138986640582246;0.000705298847491884;kesk;0
Wallgren;Thomas;4400;01 Helsinki;SDP;0.017702737487155;0.00913406800250326;0.00760393641249865;8.89955226629912e-06;0.00268229716975922;0.000162061336437568;0.000377370643103184;7.54505896493051e-05;0.00159849819389756;0.00678777133030769;0.0257768236061276;0.57152648065199;0.00956606816805964;0.332970086170502;0.0140274506857431;skp;0
Wallin;Harry;6042;10 Vaasa;SDP;0.000244617238295218;0.424628546839075;0.278813101322965;0.000894233814404853;0.00139552702105403;0.000152979922196494;0.000380408144642904;0.00796755393281101;0.00592769853274555;0.00561635863396246;0.139118299731452;0.000308491388245637;0.00122883269461495;0.130149000958357;0.00317434982517841;kd;0
Wallin;Olli-Pekka;5120;12 Oulu;PIR;0.37164867998026;0.0151919657254193;0.0963552253991408;0.00172173189192847;0.0079811068602437;0.00560669642923761;0.227860147460444;0.16405780656914;0.00801931224752358;0.000245555610318088;0.00181942405111224;0.00778892072221913;0.0130295821084757;0.0133836166491977;0.0652902282953385;ip;0
Wallin;Stefan;4162;03 Varsinais-Suomi;RKP;4.82510061257262e-07;0.000306614146865753;0.000768500500186088;0.255014166727657;0.000279671589243572;3.71286652614295e-05;0.00111846740399992;2.84567334034519e-05;0.000915813870854782;0.736164694566288;0.00463358477044692;8.4749311320992e-05;0.000222487613272524;1.84749030130465e-05;0.000406706688125384;rkp;1
Wallinheimo;Mika Sinuhe;4248;11 Keski-Suomi;KOK;3.35216026151877e-05;0.00217560668206833;0.0123941131263351;0.936000174580937;0.000813672032206049;0.000458856534293837;0.00200878580054167;0.00596938244007175;0.00376628850566015;0.0311358835949378;0.00380738238546926;4.93851445862472e-05;0.0008064110509004;5.06474600219608e-05;0.000529889059355528;kok;1
Wallinkoski;Lola ;5792;03 Varsinais-Suomi;KOK;8.15326201721473e-06;0.000520765238750473;0.0402436970703946;0.933593042260431;0.000425708604634264;0.000206497195831949;0.000625904483200201;0.00185987501480468;0.00226221702792802;0.01865354694324;0.000759238409728273;2.05072130539453e-05;0.000692272076944283;6.74778027116984e-06;0.000121827418769373;kok;1
Weber;Konsta;5522;03 Varsinais-Suomi;VIHR;0.00209816156209369;0.000129692482571357;0.00433848921656256;0.000314108765653479;0.00257468692680739;0.000163897157702245;0.268803113833067;0.000220157940211693;0.00325719211773314;0.00624065294427017;0.00694840123909991;0.0133368838960598;0.00567655049902894;0.0206836419539794;0.665214369465159;vihr;1
Weckman;Sebastian;5014;01 Helsinki;RKP;0.000199618995799135;0.00236251819952468;0.00596903452683912;0.0374000795066503;0.00206627303202142;0.000175997047465664;0.00878236879715744;9.76892057166188e-05;0.0031396831434771;0.713430343034677;0.0075798836565381;0.00234690643127568;0.00432204475234558;0.00102879018874353;0.211098769481768;rkp;1
Wehka-aho;Emmi;5054;02 Uusimaa;VIHR;2.57470195085023e-05;0.00544261057612422;0.00227969085781424;0.00433576338351014;0.000552099399407354;2.24816697902362e-05;0.000303356382618358;3.77834041584854e-05;0.00133614221292264;0.182484208847607;0.00441715273056576;0.000969125564674567;0.00101229840182442;0.00492367044554997;0.791857869103924;vihr;1
Weijo;Ahti;4393;11 Keski-Suomi;KOK;0.000251771890814863;0.144578683308529;0.505941858053799;0.288770756877019;0.00157016510148629;0.000364286118833978;0.000188926505365234;0.00353061489094207;0.00757614741146473;0.024086550909701;0.000319037482470305;0.000154264016997662;0.00124760886954406;0.000271131962331882;0.0211481966007005;kesk;0
Wessman;Jaana;4578;02 Uusimaa;VAS;0.000953678152718139;0.0014545550118163;0.0034209454438104;0.000302838699560404;0.00197042633748759;9.03503133355467e-05;0.0128359358813172;0.000251090961580354;0.00290555058056988;0.0184191745494623;0.0802600160335347;0.00593662851723721;0.00213466330464947;0.40650938627164;0.46255475994128;vihr;0
Westergård;Håkan;4637;03 Varsinais-Suomi;KD;0.00191952517622587;0.825349664295817;0.0275842407417679;0.0279355528613166;0.00131924300587214;0.00807574909995278;0.0010177090042215;0.00205552683034553;0.00344547733990672;0.0921860085889219;0.000854128560970055;0.00319177824830115;0.00199738499025031;0.000299951696965676;0.00276805955916528;kd;1
Westerholm;Micael;5259;10 Vaasa;PS;0.00598361828069317;0.00805059644601587;0.00691196380952297;0.0106223992668002;0.00533075541742304;0.219077161525892;0.00499193020701955;0.664428699656008;0.0164542954957012;0.00567607049430379;0.0459391730528216;0.000777653289365658;0.00415705688206118;0.00154753589751113;5.10902788606353e-05;ps;1
Wickström;Henrik;4339;02 Uusimaa;RKP;0.00132339759267416;0.0367409405109951;0.576193728898396;0.0234389900106436;0.0046761296148291;0.00123659391340478;0.00458270049537932;0.00636359659551363;0.0100705368773935;0.208840398384411;0.00588617900909684;0.00164847968311582;0.0100067249107085;0.0028773542127578;0.106114249290681;kesk;0
Wihonen;Jussi;4201;09 Savo-Karjalan vaalipiiri;PS;0.00136067546749807;0.000646438008345275;0.44440683397797;0.014203555270248;0.00284872852503031;0.0572973217236607;0.0547082939860353;0.385554637685613;0.0191972341642497;0.000428966916201619;0.0133666791997745;2.12146030850686e-05;0.00214428791062874;0.000518966162603807;0.00329616639905598;kesk;0
Wikstedt;Mikko;4297;02 Uusimaa;PS;0.017862822180327;0.0193809736143791;0.00775711904368956;0.00266237959370303;0.00332088245194087;0.0146853829076808;0.0102093022515821;0.864129894073323;0.00689021964683073;0.000457722872212716;0.0391469650585507;0.00539604856371091;0.00317507019278991;0.00488896371334942;3.62538359301282e-05;ps;1
Wiksten;Lena;4878;04 Satakunta;IP;0.358359569741183;0.000645485806833272;0.0300218920549802;8.86701395134188e-05;0.00840299406774086;0.00339286202767712;0.00223990452244884;0.00885611321017598;0.00412462954436802;0.00170727403634698;0.0191957816992663;0.268002691861225;0.0502123949702838;0.22800783299606;0.0167419033218966;ip;1
Wikström;Sirke;4818;06 Häme;VAS;0.00101292507080776;0.00141957304515382;0.0129089516009657;0.000315262161750112;0.00328235094723509;9.11569911593586e-05;0.00103761406905483;0.00260460982741988;0.00482300672084121;0.00688305941047911;0.418386996012896;0.040091576653436;0.0112375105598589;0.488809277264965;0.00709612966397685;vas;1
Wilkman;Tuomas;5361;11 Keski-Suomi;KD;0.00324323093996473;0.719173097175395;0.0259735141721726;0.000228147589323334;0.00178865180013006;0.00782343310998808;2.36523481132202e-05;0.0425924137367377;0.00550363656103254;0.00545505116531097;0.13236819269348;0.0104011210458346;0.00293811457454468;0.0424359655809943;5.17775069785518e-05;kd;1
Willman;Veera;4687;09 Savo-Karjalan vaalipiiri;VIHR;0.00203858681034791;0.00120187586221814;0.0995288731903364;0.00206263024748535;0.00260307801959422;0.000387323341615307;0.0177736328955631;0.000377547947645212;0.00402795676533145;0.0178272260788542;0.00418173751045355;0.0031421193184085;0.00588345586125031;0.0125522202529615;0.826411735897935;vihr;1
Yanar;Ozan;4355;01 Helsinki;VIHR;0.000981665623485335;0.000519158239300101;0.00283595156146401;0.000309939726577828;0.00220643807356645;0.000134082795235269;0.0263094990379274;0.000190798467039573;0.00324791296910078;0.0620259323099941;0.0152685915600784;0.0065236207942227;0.00228779998412099;0.0468720183841923;0.830286590473695;vihr;1
Ylikännö;Martin;5260;04 Satakunta;KESK;0.000257761313485433;0.00103446999394897;0.118397483772474;0.572362809338655;0.00206359167209078;0.129533003205405;0.00753406169813497;0.124766825116431;0.0122584160394792;0.0116460621657469;0.017561930639978;3.15513991614199e-05;0.00190973620085112;3.06390104426525e-05;0.000611658433715634;kok;0
Ylikännö;Minna;5941;03 Varsinais-Suomi;SDP;0.000183880124732132;0.000672648049228247;0.0117173323255908;0.00268036217108118;0.00394882470334213;0.000291217784522182;0.262459773916657;0.000100987838990469;0.00876528604794262;0.375122255824069;0.141781539401578;0.00756366831819434;0.00334835775328812;0.0905791054139723;0.0907847603268108;rkp;0
Yliviuhkola;Jukka;4826;13 Lappi;SKP;0.413403829172857;0.00026115972612002;0.00705072960027898;8.96345899686457e-06;0.00254422411654219;0.00229060533135939;0.0033109862123099;0.0142025607425193;0.00141522409515488;2.51544477475539e-05;0.00648335171323408;0.16138031244685;0.0107698710830815;0.369658456383144;0.00719457146980422;ip;0
Yltävä;Jarno;5988;07 Pirkanmaa;PIR;0.00156395587023384;0.000226440298290491;0.00721051090204587;0.000304631238743978;0.00169763028929133;0.000561087789972179;0.737427796934616;0.00505103872281327;0.0033776396623646;0.000526235606180877;0.0668394794930029;0.00265839268906778;0.00120430560580914;0.156165793392148;0.0151850615054192;pir;1
Ylä-Pöntinen;Tanja;6066;10 Vaasa;KD;0.00158184236099169;0.908541321035183;0.0489485342578054;0.00763540606533378;0.00110266016377613;0.000717778414892095;3.29011939705955e-05;0.0050331751326034;0.00282360548974657;0.017337015258283;0.00100849110750493;0.00304430338598515;0.00168502198617563;0.000398989014442088;0.000108955133306058;kd;1
Ylönen;Iida;5469;02 Uusimaa;SKP;0.0667978978714415;0.00101732789767409;0.00379298582262997;0.000323184556913578;0.00762678405987986;0.00212518741438802;0.0117898352064877;0.00278867663626338;0.00735986785410673;0.0158053771635999;0.0572295679155192;0.312497158991906;0.0124644540382702;0.420385581240847;0.0779961133300731;vas;0
Yritys;Inkeri;4619;13 Lappi;VAS;0.078480973580352;0.000556217963104246;0.0307499970230363;3.95918756382951e-05;0.00463166375999862;0.00191838833501917;0.00597302674594747;0.00223618332964849;0.00345627517543112;0.00406415306067893;0.034498974018516;0.103081691951109;0.0161884446427087;0.649794793388342;0.0643296251504692;vas;1
Yrjö-Koskinen;Eero;4821;06 Häme;VIHR;0.00582976339301985;0.00802021423814497;0.0573670019714944;0.00659712292538587;0.0112306502513209;0.00123784227428695;0.0294721570408769;0.00373075594099961;0.0224122840410496;0.145042199056488;0.0391291426256075;0.0120295561881814;0.0119238973919255;0.0691371136604226;0.576840299000796;vihr;1
